stride,feature_set,n_features,model,K0,mean,mean_err
50,20,20,Agglomerative,4.9,0.407142857142857,0.0346153846153846
50,20,20,Agglomerative,4.93,0.433406113537118,0.0323509555453447
5000,20,20,Spectral,4.67,0.3,0.152752523165195
5000,20,20,Spectral,4.7,0.166666666666667,0.166666666666667
5000,20,20,Spectral,4.72,0.333333333333333,0.192450089729875
5000,20,20,Spectral,4.73,0.333333333333333,0.210818510677892
5000,20,20,Spectral,4.74,0.428571428571429,0.202030508910442
5000,20,20,Spectral,4.75,0.428571428571429,0.202030508910442
5000,20,20,Spectral,4.76,0.142857142857143,0.142857142857143
5000,20,20,Spectral,4.77,0.5,0.214285714285714
5000,20,20,Spectral,4.78,0.5,0.188982236504614
5000,20,20,Spectral,4.79,0.466666666666667,0.266666666666667
5000,20,20,Spectral,4.81,0.333333333333333,0.166666666666667
5000,20,20,Spectral,4.82,0.666666666666666,0.192450089729875
5000,20,20,Spectral,4.83,0.666666666666666,0.192450089729875
5000,20,20,Spectral,4.84,0.4375,0.1875
5000,20,20,Spectral,4.85,0.625,0.161374306091976
5000,20,20,Spectral,4.86,0.416666666666667,0.200693242979872
5000,20,20,Spectral,4.87,0.416666666666667,0.200693242979872
5000,20,20,Spectral,4.88,0.5,0.166666666666667
5000,20,20,Spectral,4.9,0.4,0.163299316185545
5000,20,20,Spectral,4.93,0.733333333333334,0.19436506316151
1000,20,20,Spectral,4.67,0.395833333333333,0.0713322023838231
1000,20,20,Spectral,4.7,0.62,0.101980390271856
1000,20,20,Spectral,4.72,0.482758620689657,0.0944349237077872
1000,20,20,Spectral,4.73,0.56666666666667,0.0920186554465536
1000,20,20,Spectral,4.74,0.4375,0.0890983056209046
1000,20,20,Spectral,4.75,0.433333333333333,0.128235893744476
1000,20,20,Spectral,4.76,0.470588235294118,0.0868881112795291
1000,20,20,Spectral,4.77,0.560606060606061,0.0849025801583145
1000,20,20,Spectral,4.78,0.541666666666667,0.0833333333333334
1000,20,20,Spectral,4.79,0.447368421052632,0.0817428262655419
1000,20,20,Spectral,4.81,0.4,0.0784464540552735
1000,20,20,Spectral,4.82,0.513513513513513,0.0833028919320132
1000,20,20,Spectral,4.83,0.410256410256412,0.0797934979708203
1000,20,20,Spectral,4.84,0.340909090909088,0.0722865876852504
1000,20,20,Spectral,4.85,0.444444444444442,0.0815332650783715
1000,20,20,Spectral,4.86,0.534883720930228,0.0769636782010812
1000,20,20,Spectral,4.87,0.619047619047619,0.0758412437505901
1000,20,20,Spectral,4.88,0.5,0.0745355992499929
1000,20,20,Spectral,4.9,0.54838709677419,0.0746131193949702
1000,20,20,Spectral,4.93,0.51063829787234,0.073704289683782
500,20,20,Spectral,4.67,0.25531914893617,0.0638297872340426
500,20,20,Spectral,4.7,0.383838383838384,0.069064617834229
500,20,20,Spectral,4.72,0.280701754385965,0.0600458573970473
500,20,20,Spectral,4.73,0.350877192982456,0.0788498422955938
500,20,20,Spectral,4.74,0.460317460317453,0.0632997599807333
500,20,20,Spectral,4.75,0.358333333333333,0.0679330478478553
500,20,20,Spectral,4.76,0.352941176470592,0.0583828975190388
500,20,20,Spectral,4.77,0.414285714285714,0.0593018636489526
500,20,20,Spectral,4.78,0.383561643835616,0.0573054812694573
500,20,20,Spectral,4.79,0.328947368421053,0.0542513898107586
500,20,20,Spectral,4.81,0.365384615384615,0.0800640769025436
500,20,20,Spectral,4.82,0.527027027027027,0.0584350171581655
500,20,20,Spectral,4.83,0.46,0.060882400303098
500,20,20,Spectral,4.84,0.333333333333319,0.0508328567775348
500,20,20,Spectral,4.85,0.435897435897436,0.0565100682071118
500,20,20,Spectral,4.86,0.4186046511628,0.0535091852684213
500,20,20,Spectral,4.87,0.488095238095252,0.0548665716302533
500,20,20,Spectral,4.88,0.451428571428571,0.0602037357305871
500,20,20,Spectral,4.9,0.333333333333338,0.049147318718299
500,20,20,Spectral,4.93,0.430107526881736,0.0516167989802918
250,20,20,Spectral,4.67,0.24468085106383,0.0425531914893617
250,20,20,Spectral,4.7,0.191176470588235,0.0347911928976017
250,20,20,Spectral,4.72,0.3125,0.0441941738241592
250,20,20,Spectral,4.73,0.297777777777778,0.0372985476640623
250,20,20,Spectral,4.74,0.337349397590361,0.0354522787848092
250,20,20,Spectral,4.75,0.297619047619048,0.0411245917715289
250,20,20,Spectral,4.76,0.284644194756554,0.0503881050452199
250,20,20,Spectral,4.77,0.338095238095238,0.0328766907574731
250,20,20,Spectral,4.78,0.335051546391753,0.0341515106706203
250,20,20,Spectral,4.79,0.415,0.0355725180498096
250,20,20,Spectral,4.81,0.333333333333331,0.03222048062169
250,20,20,Spectral,4.82,0.324324324324324,0.032110617631595
250,20,20,Spectral,4.83,0.341991341991346,0.0342957585900264
250,20,20,Spectral,4.84,0.391812865497076,0.0337209432592713
250,20,20,Spectral,4.85,0.309677419354839,0.0332117101322161
250,20,20,Spectral,4.86,0.326470588235294,0.0469053871133556
250,20,20,Spectral,4.87,0.320359281437126,0.0389221556886228
250,20,20,Spectral,4.88,0.349431818181818,0.0346111548427867
250,20,20,Spectral,4.9,0.390581717451523,0.034696757577204
250,20,20,Spectral,4.93,0.332307692307692,0.0328975458159124
100,20,20,Spectral,4.67,0.23804347826087,0.0182207115372176
100,20,20,Spectral,4.7,0.277227722772277,0.0280042289578831
100,20,20,Spectral,4.72,0.338709677419355,0.0233525679272572
100,20,20,Spectral,4.73,0.318027210884354,0.0296523737655828
100,20,20,Spectral,4.74,0.349514563106796,0.029126213592233
100,20,20,Spectral,4.75,0.400000000000002,0.0295468420142639
100,20,20,Spectral,4.76,0.414156626506024,0.0225329160598659
100,20,20,Spectral,4.77,0.412698412698412,0.0299748601411847
100,20,20,Spectral,4.78,0.421568627450979,0.0233229105476761
100,20,20,Spectral,4.79,0.412634408602151,0.0396676197940153
100,20,20,Spectral,4.81,0.425831202046034,0.020090087178631
100,20,20,Spectral,4.82,0.443989071038252,0.0235115600198534
100,20,20,Spectral,4.83,0.469444444444447,0.0200431305362117
100,20,20,Spectral,4.84,0.453271028037383,0.0380106988844624
100,20,20,Spectral,4.85,0.45899470899471,0.0241658098231706
100,20,20,Spectral,4.86,0.475294117647059,0.0201121423497397
100,20,20,Spectral,4.87,0.517199017199017,0.0215817649601391
100,20,20,Spectral,4.88,0.484375,0.0401785714285714
100,20,20,Spectral,4.9,0.504424778761062,0.0267585467617152
100,20,20,Spectral,4.93,0.530501089324617,0.0324634271681604
50,20,20,Spectral,4.67,0.638490164805954,0.0146271307732032
50,20,20,Spectral,4.7,0.636363636363636,0.0275264590458185
50,20,20,Spectral,4.72,0.588967971530249,0.0266903914590748
50,20,20,Spectral,4.73,0.626064735945486,0.0195911413969335
50,20,20,Spectral,4.74,0.629449838187702,0.0191230829571045
50,20,20,Spectral,4.75,0.640502354788069,0.0173366949681926
50,20,20,Spectral,4.76,0.656928838951311,0.0272868997754112
50,20,20,Spectral,4.77,0.637085137085135,0.0179115369614389
50,20,20,Spectral,4.78,0.630555555555555,0.0182468498887945
50,20,20,Spectral,4.79,0.610215053763441,0.0198633905396895
50,20,20,Spectral,4.81,0.627564102564103,0.0167785025446971
50,20,20,Spectral,4.82,0.656441717791411,0.0170279427359193
50,20,20,Spectral,4.83,0.639763779527559,0.0171902652870766
50,20,20,Spectral,4.84,0.599185573007563,0.0340997112036134
50,20,20,Spectral,4.85,0.62919896640827,0.0189580498589524
50,20,20,Spectral,4.86,0.623750734861846,0.0224324327199752
50,20,20,Spectral,4.87,0.64225690276111,0.0162129653715561
50,20,20,Spectral,4.88,0.645647321428571,0.02734375
50,20,20,Spectral,4.9,0.618942731277533,0.0235325243527857
50,20,20,Spectral,4.93,0.642116748499727,0.029468319636828
5000,20,20,GaussianMixture,4.67,4.72320404440978E-21,4.62958213267144E-21
5000,20,20,GaussianMixture,4.7,1.86741884626812E-13,1.86725112053672E-13
5000,20,20,GaussianMixture,4.72,1.86262371494302E-09,9.81465019245301E-10
5000,20,20,GaussianMixture,4.73,0.000245896531383692,0.000245896344556574
5000,20,20,GaussianMixture,4.74,1.38833727689922E-05,1.34294728906871E-05
5000,20,20,GaussianMixture,4.75,0.12433665996031,0.124122141301916
5000,20,20,GaussianMixture,4.76,0.000162651822613519,0.000136266336673926
5000,20,20,GaussianMixture,4.77,0.000319874398665972,0.000301835844718608
5000,20,20,GaussianMixture,4.78,0.196140578707441,0.191081901324885
5000,20,20,GaussianMixture,4.79,0.22425669923574,0.214459593039723
5000,20,20,GaussianMixture,4.81,0.654928374954417,0.158919477418125
5000,20,20,GaussianMixture,4.82,0.626555983627052,0.155792544144946
5000,20,20,GaussianMixture,4.83,0.967928836079891,0.0268995617079603
5000,20,20,GaussianMixture,4.84,0.798660977632342,0.134610043732462
5000,20,20,GaussianMixture,4.85,0.896078233180713,0.103349448695448
5000,20,20,GaussianMixture,4.86,0.765831311780249,0.126739657639424
5000,20,20,GaussianMixture,4.87,0.865159778202898,0.0923316108508276
5000,20,20,GaussianMixture,4.88,0.939643036269932,0.0585038217726364
5000,20,20,GaussianMixture,4.9,0.992011933330057,0.00767914595121027
5000,20,20,GaussianMixture,4.93,0.97275547010185,0.0272360686523813
1000,20,20,GaussianMixture,4.67,6.86362360331986E-20,4.47544609174993E-20
1000,20,20,GaussianMixture,4.7,1.59503599281907E-10,1.59358876879589E-10
1000,20,20,GaussianMixture,4.72,2.07907502715571E-08,1.50836964542147E-08
1000,20,20,GaussianMixture,4.73,1.37262807050563E-06,1.17833065373875E-06
1000,20,20,GaussianMixture,4.74,3.57309762545969E-06,3.00232813401173E-06
1000,20,20,GaussianMixture,4.75,0.0144086639937766,0.0132252289176031
1000,20,20,GaussianMixture,4.76,0.0433244965069795,0.0300036832240599
1000,20,20,GaussianMixture,4.77,0.0485181332898798,0.027344907883516
1000,20,20,GaussianMixture,4.78,0.142252924467917,0.0493813877893828
1000,20,20,GaussianMixture,4.79,0.217856308047758,0.0629384818078073
1000,20,20,GaussianMixture,4.81,0.461229773715549,0.0702940670365666
1000,20,20,GaussianMixture,4.82,0.656402718480806,0.0589994342451192
1000,20,20,GaussianMixture,4.83,0.732333616419781,0.0580435209359997
1000,20,20,GaussianMixture,4.84,0.779706524393736,0.0514503967050663
1000,20,20,GaussianMixture,4.85,0.782276898928437,0.0584207823862161
1000,20,20,GaussianMixture,4.86,0.84030191242515,0.0450460866185316
1000,20,20,GaussianMixture,4.87,0.900975627181556,0.0363934092461702
1000,20,20,GaussianMixture,4.88,0.918078412313654,0.0295433975125144
1000,20,20,GaussianMixture,4.9,0.959431961646944,0.0239686849928829
1000,20,20,GaussianMixture,4.93,0.970737851186857,0.022295542363656
500,20,20,GaussianMixture,4.67,2.74336193626578E-16,2.70066282650235E-16
500,20,20,GaussianMixture,4.7,1.37098362662251E-10,1.27589889849034E-10
500,20,20,GaussianMixture,4.72,1.55771815696661E-06,1.50351351247168E-06
500,20,20,GaussianMixture,4.73,2.97930897088197E-06,1.69485665131717E-06
500,20,20,GaussianMixture,4.74,0.000165586779098786,0.000157053733798703
500,20,20,GaussianMixture,4.75,0.01115340882762,0.0100599554432304
500,20,20,GaussianMixture,4.76,0.0355791763388026,0.0187821484960563
500,20,20,GaussianMixture,4.77,0.0681573850506083,0.027427871762259
500,20,20,GaussianMixture,4.78,0.122842450426923,0.0333329985757019
500,20,20,GaussianMixture,4.79,0.245030180767491,0.0453787207939107
500,20,20,GaussianMixture,4.81,0.510343194606771,0.0457861375829818
500,20,20,GaussianMixture,4.82,0.631613214825841,0.041826560264659
500,20,20,GaussianMixture,4.83,0.714073006943598,0.0505624221321774
500,20,20,GaussianMixture,4.84,0.795352276419533,0.0398919764089323
500,20,20,GaussianMixture,4.85,0.829432273520748,0.0330432810977876
500,20,20,GaussianMixture,4.86,0.889588406559294,0.0249681167253073
500,20,20,GaussianMixture,4.87,0.907703077307623,0.0236305857652803
500,20,20,GaussianMixture,4.88,0.915090897892629,0.0265015938791195
500,20,20,GaussianMixture,4.9,0.952087176847694,0.0187184181883469
500,20,20,GaussianMixture,4.93,0.979648909152823,0.011173241987774
5000,20,20,MeanShift,4.67,0,0
5000,20,20,MeanShift,4.7,0,0
5000,20,20,MeanShift,4.72,0,0
5000,20,20,MeanShift,4.73,0,0
5000,20,20,MeanShift,4.74,0,0
5000,20,20,MeanShift,4.75,0,0
5000,20,20,MeanShift,4.76,0,0
5000,20,20,MeanShift,4.77,0,0
5000,20,20,MeanShift,4.78,0,0
5000,20,20,MeanShift,4.79,0,0
5000,20,20,MeanShift,4.81,0,0
5000,20,20,MeanShift,4.82,0,0
5000,20,20,MeanShift,4.83,0,0
5000,20,20,MeanShift,4.84,0,0
5000,20,20,MeanShift,4.85,0,0
5000,20,20,MeanShift,4.86,0,0
5000,20,20,MeanShift,4.87,0,0
5000,20,20,MeanShift,4.88,0,0
5000,20,20,MeanShift,4.9,0,0
5000,20,20,MeanShift,4.93,0.0666666666666667,0.0666666666666667
1000,20,20,MeanShift,4.67,0,0
1000,20,20,MeanShift,4.7,0,0
1000,20,20,MeanShift,4.72,0,0
1000,20,20,MeanShift,4.73,0,0
1000,20,20,MeanShift,4.74,0,0
1000,20,20,MeanShift,4.75,0,0
1000,20,20,MeanShift,4.76,0,0
1000,20,20,MeanShift,4.77,0,0
1000,20,20,MeanShift,4.78,0,0
1000,20,20,MeanShift,4.79,0,0
1000,20,20,MeanShift,4.81,0,0
1000,20,20,MeanShift,4.82,0,0
1000,20,20,MeanShift,4.83,0,0
1000,20,20,MeanShift,4.84,0,0
1000,20,20,MeanShift,4.85,0,0
1000,20,20,MeanShift,4.86,0,0
1000,20,20,MeanShift,4.87,0,0
1000,20,20,MeanShift,4.88,0,0
1000,20,20,MeanShift,4.9,0,0
1000,20,20,MeanShift,4.93,0.0188679245283017,0.0188679245283019
500,20,20,MeanShift,4.67,0,0
500,20,20,MeanShift,4.7,0,0
500,20,20,MeanShift,4.72,0,0
500,20,20,MeanShift,4.73,0,0
500,20,20,MeanShift,4.74,0,0
500,20,20,MeanShift,4.75,0,0
500,20,20,MeanShift,4.76,0,0
500,20,20,MeanShift,4.77,0,0
500,20,20,MeanShift,4.78,0,0
500,20,20,MeanShift,4.79,0,0
500,20,20,MeanShift,4.81,0,0
500,20,20,MeanShift,4.82,0,0
500,20,20,MeanShift,4.83,0,0
500,20,20,MeanShift,4.84,0,0
500,20,20,MeanShift,4.85,0,0
500,20,20,MeanShift,4.86,0,0
500,20,20,MeanShift,4.87,0,0
500,20,20,MeanShift,4.88,0.021505376344086,0.0151237270870704
500,20,20,MeanShift,4.9,0,0
500,20,20,MeanShift,4.93,0.00806451612903215,0.00806451612903226
5000,20,20,Birch,4.67,0.428571428571428,0.170034010203401
5000,20,20,Birch,4.7,0.833333333333333,0.166666666666667
5000,20,20,Birch,4.72,0.5,0.215165741455968
5000,20,20,Birch,4.73,0.666666666666667,0.210818510677892
5000,20,20,Birch,4.74,0.428571428571429,0.202030508910442
5000,20,20,Birch,4.75,0.416666666666667,0.209717623201965
5000,20,20,Birch,4.76,0.583333333333333,0.25
5000,20,20,Birch,4.77,0.375,0.18298126367785
5000,20,20,Birch,4.78,0.5,0.223606797749979
5000,20,20,Birch,4.79,0.333333333333333,0.235702260395516
5000,20,20,Birch,4.81,0.416666666666667,0.200693242979872
5000,20,20,Birch,4.82,0.375,0.18298126367785
5000,20,20,Birch,4.83,0.25,0.163663417676994
5000,20,20,Birch,4.84,0.333333333333333,0.166666666666667
5000,20,20,Birch,4.85,0.2,0.115470053837925
5000,20,20,Birch,4.86,0.7,0.152752523165195
5000,20,20,Birch,4.87,0.333333333333333,0.210818510677892
5000,20,20,Birch,4.88,0.5,0.176776695296637
5000,20,20,Birch,4.9,0.599999999999999,0.163299316185545
5000,20,20,Birch,4.93,0.5,0.166666666666667
1000,20,20,Birch,4.67,0.0212765957446808,0.0212765957446808
1000,20,20,Birch,4.7,0.153846153846154,0.072160242458822
1000,20,20,Birch,4.72,0.2,0.0742781352708207
1000,20,20,Birch,4.73,0.233333333333334,0.0785403232453173
1000,20,20,Birch,4.74,0.166666666666667,0.0881917103688197
1000,20,20,Birch,4.75,0.2,0.0730296743340221
1000,20,20,Birch,4.76,0.352941176470588,0.0831890330807704
1000,20,20,Birch,4.77,0.333333333333329,0.0796819072889596
1000,20,20,Birch,4.78,0.26984126984127,0.0713403335055372
1000,20,20,Birch,4.79,0.394736842105261,0.0803572542664568
1000,20,20,Birch,4.81,0.525000000000004,0.0799639341780454
1000,20,20,Birch,4.82,0.357142857142857,0.0903507902905251
1000,20,20,Birch,4.83,0.428571428571429,0.0865042958313569
1000,20,20,Birch,4.84,0.431818181818182,0.0755370292175288
1000,20,20,Birch,4.85,0.45,0.0796627506815692
1000,20,20,Birch,4.86,0.5625,0.0751156515721665
1000,20,20,Birch,4.87,0.452380952380952,0.0777319387388095
1000,20,20,Birch,4.88,0.444444444444444,0.0912870929175277
1000,20,20,Birch,4.9,0.478260869565227,0.0744651163980586
1000,20,20,Birch,4.93,0.48936170212766,0.073704289683782
500,20,20,Birch,4.67,0.0222222222222222,0.0149822191658498
500,20,20,Birch,4.7,0.0980392156862752,0.0420541384108377
500,20,20,Birch,4.72,0.263157894736842,0.0588438941447313
500,20,20,Birch,4.73,0.23728813559322,0.055860428949412
500,20,20,Birch,4.74,0.222222222222219,0.052798995923499
500,20,20,Birch,4.75,0.353846153846154,0.059770270261231
500,20,20,Birch,4.76,0.318181818181818,0.0730579603105527
500,20,20,Birch,4.77,0.428571428571425,0.05957554687345
500,20,20,Birch,4.78,0.452054794520548,0.0586540300395668
500,20,20,Birch,4.79,0.56,0.0577038103571135
500,20,20,Birch,4.81,0.519230769230769,0.0838249796834745
500,20,20,Birch,4.82,0.465753424657534,0.0684931506849315
500,20,20,Birch,4.83,0.473333333333333,0.0578887822562464
500,20,20,Birch,4.84,0.609195402298851,0.0526149200827251
500,20,20,Birch,4.85,0.461538461538479,0.0568114573750767
500,20,20,Birch,4.86,0.5,0.0542326144546638
500,20,20,Birch,4.87,0.428571428571433,0.0543192214735266
500,20,20,Birch,4.88,0.511111111111111,0.0529868059907346
500,20,20,Birch,4.9,0.516483516483517,0.065934065934066
500,20,20,Birch,4.93,0.505376344086011,0.0521255898646919
250,20,20,Birch,4.67,0.0293333333333333,0.0133333333333333
250,20,20,Birch,4.7,0.0696517412935323,0.032624072260209
250,20,20,Birch,4.72,0.0584795321637427,0.0188849700174725
250,20,20,Birch,4.73,0.107758620689655,0.0294602800835115
250,20,20,Birch,4.74,0.150602409638556,0.0280826983888272
250,20,20,Birch,4.75,0.0890688259109312,0.0222160291945402
250,20,20,Birch,4.76,0.133333333333336,0.024733283866815
250,20,20,Birch,4.77,0.144927536231884,0.0283752176919583
250,20,20,Birch,4.78,0.163265306122449,0.0248871957502711
250,20,20,Birch,4.79,0.166101694915254,0.0300339748248633
250,20,20,Birch,4.81,0.224025974025974,0.0323374015532175
250,20,20,Birch,4.82,0.306122448979592,0.0612244897959184
250,20,20,Birch,4.83,0.256666666666667,0.0436399409308084
250,20,20,Birch,4.84,0.296296296296296,0.034262146640472
250,20,20,Birch,4.85,0.306666666666666,0.0352766841475279
250,20,20,Birch,4.86,0.314705882352941,0.0441176470588235
250,20,20,Birch,4.87,0.354354354354354,0.0572936457307475
250,20,20,Birch,4.88,0.31830985915493,0.0360739393658189
250,20,20,Birch,4.9,0.3344262295082,0.0287142741584411
250,20,20,Birch,4.93,0.383152173913043,0.0407608695652174
100,20,20,Birch,4.67,0.0849256900212314,0.0153101964987855
100,20,20,Birch,4.7,0.11336032388664,0.0153632922761217
100,20,20,Birch,4.72,0.224199288256228,0.0320284697508897
100,20,20,Birch,4.73,0.237024221453287,0.0224830301355831
100,20,20,Birch,4.74,0.284779050736498,0.0273131248253333
100,20,20,Birch,4.75,0.320574162679426,0.0238435668065806
100,20,20,Birch,4.76,0.325859491778774,0.0344770182202415
100,20,20,Birch,4.77,0.337662337662338,0.0198379900214539
100,20,20,Birch,4.78,0.330995792426367,0.0187215655672346
100,20,20,Birch,4.79,0.342741935483871,0.0295480648385846
100,20,20,Birch,4.81,0.390524967989757,0.0232668452107552
100,20,20,Birch,4.82,0.400568181818187,0.0224739783219272
100,20,20,Birch,4.83,0.387700534759358,0.0240641711229946
100,20,20,Birch,4.84,0.383177570093458,0.0271327121934601
100,20,20,Birch,4.85,0.388888888888889,0.0291199681384616
100,20,20,Birch,4.86,0.420238095238095,0.0199487321855064
100,20,20,Birch,4.87,0.416156670746634,0.0219181983167088
100,20,20,Birch,4.88,0.417410714285714,0.0210579935983406
100,20,20,Birch,4.9,0.421111111111112,0.0281767642065633
100,20,20,Birch,4.93,0.468409586056645,0.0281279985483123
50,20,20,Birch,4.67,0.0744284954811271,0.00807233171995774
50,20,20,Birch,4.7,0.148258706467662,0.0149585038590776
50,20,20,Birch,4.72,0.173007246376811,0.0148321456932678
50,20,20,Birch,4.73,0.226027397260274,0.0154172995581134
50,20,20,Birch,4.74,0.285714285714286,0.0160569373646729
50,20,20,Birch,4.75,0.310747663551402,0.0195946193542198
50,20,20,Birch,4.76,0.344360902255639,0.0191134596139726
50,20,20,Birch,4.77,0.364357864357865,0.0162473888649846
50,20,20,Birch,4.78,0.383275261324042,0.0161185135975197
50,20,20,Birch,4.79,0.377688172043011,0.0254667947869575
50,20,20,Birch,4.81,0.412666666666671,0.0187946065996934
50,20,20,Birch,4.82,0.467983651226158,0.034741144414169
50,20,20,Birch,4.83,0.457704918032787,0.0217631826560998
50,20,20,Birch,4.84,0.404428904428904,0.0239914181970874
50,20,20,Birch,4.85,0.450258397932816,0.0266976464079739
50,20,20,Birch,4.86,0.460047003525264,0.0346650998824912
50,20,20,Birch,4.87,0.464004839685422,0.0196934380364314
50,20,20,Birch,4.88,0.455357142857143,0.0180191682117743
50,20,20,Birch,4.9,0.407142857142857,0.0346153846153846
50,20,20,Birch,4.93,0.433406113537118,0.0323509555453447
5000,20,20,BayesianGMM,4.67,1.10460822937562E-36,1.10451637047738E-36
5000,20,20,BayesianGMM,4.7,1.08805377564304E-26,1.08805377563637E-26
5000,20,20,BayesianGMM,4.72,1.52583976669426E-16,1.49405617280044E-16
5000,20,20,BayesianGMM,4.73,1.70348898582428E-06,1.70348898582427E-06
5000,20,20,BayesianGMM,4.74,4.51645008334393E-13,4.45859192964573E-13
5000,20,20,BayesianGMM,4.75,1.55627794900095E-05,1.55627794503337E-05
5000,20,20,BayesianGMM,4.76,1.23475521575938E-07,1.19306335593674E-07
5000,20,20,BayesianGMM,4.77,1.41931877344021E-08,1.41931827703731E-08
5000,20,20,BayesianGMM,4.78,0.000342236507160739,0.000342208325232957
5000,20,20,BayesianGMM,4.79,1.55627853747998E-05,1.55627786096498E-05
5000,20,20,BayesianGMM,4.81,0.21436251224054,0.140857003889947
5000,20,20,BayesianGMM,4.82,0.125154369001833,0.122451227283534
5000,20,20,BayesianGMM,4.83,0.489702915929875,0.185138304769321
5000,20,20,BayesianGMM,4.84,0.138917529332763,0.108286828460164
5000,20,20,BayesianGMM,4.85,0.540876141277064,0.171118271877914
5000,20,20,BayesianGMM,4.86,0.246249283464458,0.167294962692986
5000,20,20,BayesianGMM,4.87,0.272485939054718,0.146040081469992
5000,20,20,BayesianGMM,4.88,0.298951017890593,0.152192170456312
5000,20,20,BayesianGMM,4.9,0.200153537998104,0.133307824928103
5000,20,20,BayesianGMM,4.93,0.446196461430994,0.224009878480892
1000,20,20,BayesianGMM,4.67,4.51323260732031E-19,3.18711325211348E-19
1000,20,20,BayesianGMM,4.7,4.24563076506495E-10,4.23791302959007E-10
1000,20,20,BayesianGMM,4.72,3.56218092481569E-08,2.43719026354141E-08
1000,20,20,BayesianGMM,4.73,2.58215017351777E-06,1.83818722006333E-06
1000,20,20,BayesianGMM,4.74,5.80846852570893E-06,4.84150504716983E-06
1000,20,20,BayesianGMM,4.75,0.0252488137262048,0.0233926405444334
1000,20,20,BayesianGMM,4.76,0.0513718897809658,0.0364197278423287
1000,20,20,BayesianGMM,4.77,0.0660471806517816,0.0331688259918867
1000,20,20,BayesianGMM,4.78,0.150681332500535,0.0513722320468545
1000,20,20,BayesianGMM,4.79,0.229333381595729,0.0642074630783566
1000,20,20,BayesianGMM,4.81,0.529921525089301,0.0698553384838056
1000,20,20,BayesianGMM,4.82,0.699835900475479,0.0573392658895544
1000,20,20,BayesianGMM,4.83,0.76415613892196,0.0551157613095762
1000,20,20,BayesianGMM,4.84,0.790549799672611,0.0506011176339622
1000,20,20,BayesianGMM,4.85,0.792021864790459,0.0568382231523709
1000,20,20,BayesianGMM,4.86,0.842715480305449,0.044719670026738
1000,20,20,BayesianGMM,4.87,0.910472265286101,0.0356463897403836
1000,20,20,BayesianGMM,4.88,0.924778153727389,0.0318924434054109
1000,20,20,BayesianGMM,4.9,0.96378918305401,0.0228253458553319
1000,20,20,BayesianGMM,4.93,0.970354722471774,0.020387853123007
500,20,20,BayesianGMM,4.67,4.49866620994346E-16,4.42900005048075E-16
500,20,20,BayesianGMM,4.7,2.89467547214329E-10,2.79434525016885E-10
500,20,20,BayesianGMM,4.72,1.57068076362679E-06,1.49536171989718E-06
500,20,20,BayesianGMM,4.73,4.84311977430999E-06,2.58438028716886E-06
500,20,20,BayesianGMM,4.74,0.00016904488460356,0.000156307255312529
500,20,20,BayesianGMM,4.75,0.0166286427300273,0.0108715852805273
500,20,20,BayesianGMM,4.76,0.0388623189964757,0.0201403943367526
500,20,20,BayesianGMM,4.77,0.071012294272322,0.0279702918418293
500,20,20,BayesianGMM,4.78,0.125600976684482,0.0338633513043739
500,20,20,BayesianGMM,4.79,0.249348132656733,0.0454809207199009
500,20,20,BayesianGMM,4.81,0.523480967250486,0.0453852618092715
500,20,20,BayesianGMM,4.82,0.633624036576019,0.0415272742441807
500,20,20,BayesianGMM,4.83,0.724318847462237,0.0500153326924266
500,20,20,BayesianGMM,4.84,0.800132047303723,0.0346457495695653
500,20,20,BayesianGMM,4.85,0.830743790624658,0.0329704343136065
500,20,20,BayesianGMM,4.86,0.891066111230506,0.0248098592675764
500,20,20,BayesianGMM,4.87,0.903530567889657,0.0242030018426156
500,20,20,BayesianGMM,4.88,0.917776100519538,0.0254858398014275
500,20,20,BayesianGMM,4.9,0.952341530617862,0.0187488971486518
500,20,20,BayesianGMM,4.93,0.981754238831494,0.0108042189683524
5000,12,12,KMeans,4.67,0,0
5000,12,12,KMeans,4.7,0,0
5000,12,12,KMeans,4.72,0,0
5000,12,12,KMeans,4.73,0,0
5000,12,12,KMeans,4.74,0,0
5000,12,12,KMeans,4.75,0,0
5000,12,12,KMeans,4.76,0,0
5000,12,12,KMeans,4.77,0.125,0.125
5000,12,12,KMeans,4.78,0.428571428571429,0.285714285714286
5000,12,12,KMeans,4.79,0.777777777777778,0.146986183948033
5000,12,12,KMeans,4.81,1,0
5000,12,12,KMeans,4.82,1,0
5000,12,12,KMeans,4.83,1,0
5000,12,12,KMeans,4.84,1,0
5000,12,12,KMeans,4.85,1,0
5000,12,12,KMeans,4.86,1,0
5000,12,12,KMeans,4.87,1,0
5000,12,12,KMeans,4.88,1,0
5000,12,12,KMeans,4.9,1,0
5000,12,12,KMeans,4.93,1,0
1000,12,12,KMeans,4.67,0,0
1000,12,12,KMeans,4.7,0,0
1000,12,12,KMeans,4.72,0,0
1000,12,12,KMeans,4.73,0,0
1000,12,12,KMeans,4.74,0,0
1000,12,12,KMeans,4.75,0.0303030303030303,0.0303030303030303
1000,12,12,KMeans,4.76,0.0294117647058823,0.0294117647058824
1000,12,12,KMeans,4.77,0.142857142857143,0.0677630927178939
1000,12,12,KMeans,4.78,0.378378378378378,0.0808304434456143
1000,12,12,KMeans,4.79,0.596491228070173,0.0829090460746072
1000,12,12,KMeans,4.81,0.95,0.0348991220226057
