feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,chi,chi_err
30,30,KNN,ball_tree,19,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,19,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.73,2.309570774632141e-05,1.3021319297103056e-05
30,30,KNN,ball_tree,21,uncalibrated,4.74,0.00824744640895433,0.006296557615863462
30,30,KNN,ball_tree,21,uncalibrated,4.75,0.049826592752353786,0.009423291765529395
30,30,KNN,ball_tree,21,uncalibrated,4.76,0.12727678002744136,0.011662788980000264
30,30,KNN,ball_tree,21,uncalibrated,4.77,0.18079772294117696,0.005221654664759782
30,30,KNN,ball_tree,21,uncalibrated,4.78,0.15401071309156156,0.0102794717967815
30,30,KNN,ball_tree,21,uncalibrated,4.79,0.05417613020482596,0.008158685272072178
30,30,KNN,ball_tree,21,uncalibrated,4.81,0.003965774103778668,0.003820325474520188
30,30,KNN,ball_tree,21,uncalibrated,4.82,0.0004747191835676146,0.00046324685509845694
30,30,KNN,ball_tree,21,uncalibrated,4.83,3.188576732084265e-05,2.2371307913480845e-05
30,30,KNN,ball_tree,21,uncalibrated,4.84,0.00020614306328592047,0.0002061430632859205
30,30,KNN,ball_tree,21,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,21,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.73,1.9253699652415366e-05,1.0855201909305197e-05
30,30,KNN,ball_tree,23,uncalibrated,4.74,0.008346259750680152,0.006369744942517057
30,30,KNN,ball_tree,23,uncalibrated,4.75,0.0502854621889787,0.009449918159560916
30,30,KNN,ball_tree,23,uncalibrated,4.76,0.12726904519903176,0.01167409999035046
30,30,KNN,ball_tree,23,uncalibrated,4.77,0.18050573131132322,0.005414636583842189
30,30,KNN,ball_tree,23,uncalibrated,4.78,0.153247673418476,0.010846909799198345
30,30,KNN,ball_tree,23,uncalibrated,4.79,0.05380512926927421,0.008120901183765402
30,30,KNN,ball_tree,23,uncalibrated,4.81,0.004006682728369329,0.003828653214050127
30,30,KNN,ball_tree,23,uncalibrated,4.82,0.0004863992241014853,0.00047682525764386485
30,30,KNN,ball_tree,23,uncalibrated,4.83,2.658151869280082e-05,1.8649804895737372e-05
30,30,KNN,ball_tree,23,uncalibrated,4.84,0.00017185083347654858,0.0001718508334765424
30,30,KNN,ball_tree,23,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,23,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.73,1.6296331385804303e-05,9.187842896035926e-06
30,30,KNN,ball_tree,25,uncalibrated,4.74,0.008690950368535651,0.00665498460809851
30,30,KNN,ball_tree,25,uncalibrated,4.75,0.050651905283914445,0.009393171868974417
30,30,KNN,ball_tree,25,uncalibrated,4.76,0.1275378426681152,0.011407123585034328
30,30,KNN,ball_tree,25,uncalibrated,4.77,0.1801691199054201,0.005416306024772932
30,30,KNN,ball_tree,25,uncalibrated,4.78,0.15215041634274096,0.011295955369595545
30,30,KNN,ball_tree,25,uncalibrated,4.79,0.05487579685337979,0.008322676966535242
30,30,KNN,ball_tree,25,uncalibrated,4.81,0.0038914690743312246,0.0037361410897604635
30,30,KNN,ball_tree,25,uncalibrated,4.82,0.0005893836222302363,0.0005812694186403891
30,30,KNN,ball_tree,25,uncalibrated,4.83,2.249859742158616e-05,1.578519486375208e-05
30,30,KNN,ball_tree,25,uncalibrated,4.84,0.00014545454545454136,0.0001454545454545455
30,30,KNN,ball_tree,25,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,25,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.73,1.3971477525552323e-05,7.877094389605558e-06
30,30,KNN,ball_tree,27,uncalibrated,4.74,0.008736389871384195,0.006523229801397856
30,30,KNN,ball_tree,27,uncalibrated,4.75,0.050596441631750255,0.009361006557510607
30,30,KNN,ball_tree,27,uncalibrated,4.76,0.12786551939101867,0.01118604824642248
30,30,KNN,ball_tree,27,uncalibrated,4.77,0.17964254186538747,0.005240189348696517
30,30,KNN,ball_tree,27,uncalibrated,4.78,0.1515638435930171,0.011533060515445975
30,30,KNN,ball_tree,27,uncalibrated,4.79,0.0540967148165093,0.008659222245573093
30,30,KNN,ball_tree,27,uncalibrated,4.81,0.0037504294111838305,0.003567378029955902
30,30,KNN,ball_tree,27,uncalibrated,4.82,0.0006954853952539722,0.0006781681754356321
30,30,KNN,ball_tree,27,uncalibrated,4.83,1.9288920971868394e-05,1.3533260342723004e-05
30,30,KNN,ball_tree,27,uncalibrated,4.84,0.00016287846975677662,0.00016287846975677662
30,30,KNN,ball_tree,27,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,27,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.73,1.2110828913350476e-05,6.828063983379853e-06
30,30,KNN,ball_tree,29,uncalibrated,4.74,0.008858922902084516,0.006310088319358658
30,30,KNN,ball_tree,29,uncalibrated,4.75,0.05085837861445407,0.009378190402647537
30,30,KNN,ball_tree,29,uncalibrated,4.76,0.12822076600497334,0.011042142848943318
30,30,KNN,ball_tree,29,uncalibrated,4.77,0.17896353984457122,0.005179127615048719
30,30,KNN,ball_tree,29,uncalibrated,4.78,0.15152413118013447,0.010915808868037474
30,30,KNN,ball_tree,29,uncalibrated,4.79,0.05410638596910763,0.008942647626419721
30,30,KNN,ball_tree,29,uncalibrated,4.81,0.0037669970095118113,0.003552193036314743
30,30,KNN,ball_tree,29,uncalibrated,4.82,0.0006898959854902884,0.0006748693587826381
30,30,KNN,ball_tree,29,uncalibrated,4.83,1.9464620248151588e-05,1.1972205864839175e-05
30,30,KNN,ball_tree,29,uncalibrated,4.84,0.00022272805637220787,0.00022050413695723963
30,30,KNN,ball_tree,29,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,29,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.73,1.0598550589102852e-05,5.975444131136772e-06
30,30,KNN,ball_tree,31,uncalibrated,4.74,0.008637260319084156,0.0063846883783689875
30,30,KNN,ball_tree,31,uncalibrated,4.75,0.050825628941772893,0.009400686777945089
30,30,KNN,ball_tree,31,uncalibrated,4.76,0.12747570974089642,0.011259054856176193
30,30,KNN,ball_tree,31,uncalibrated,4.77,0.17874962069867073,0.00512864905226503
30,30,KNN,ball_tree,31,uncalibrated,4.78,0.15090163740763807,0.01118535724496654
30,30,KNN,ball_tree,31,uncalibrated,4.79,0.0540102788707916,0.0089983265841381
30,30,KNN,ball_tree,31,uncalibrated,4.81,0.003624192731659774,0.003428892189804408
30,30,KNN,ball_tree,31,uncalibrated,4.82,0.0006851682617117414,0.0006720069080002392
30,30,KNN,ball_tree,31,uncalibrated,4.83,1.703407453558455e-05,1.0477237390561659e-05
30,30,KNN,ball_tree,31,uncalibrated,4.84,0.00023545094636656964,0.00023350319972138367
30,30,KNN,ball_tree,31,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,31,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.73,9.352807269171504e-06,5.2730962442814e-06
30,30,KNN,ball_tree,33,uncalibrated,4.74,0.008831254724152356,0.006420391893881226
30,30,KNN,ball_tree,33,uncalibrated,4.75,0.05096351160413377,0.009380101873239058
30,30,KNN,ball_tree,33,uncalibrated,4.76,0.12741226560703156,0.010882893484878725
30,30,KNN,ball_tree,33,uncalibrated,4.77,0.1780877575804341,0.005068580981406118
30,30,KNN,ball_tree,33,uncalibrated,4.78,0.1506311626337697,0.011209374075482876
30,30,KNN,ball_tree,33,uncalibrated,4.79,0.05311658495537747,0.008864090263073086
30,30,KNN,ball_tree,33,uncalibrated,4.81,0.003659341744738315,0.003429694726048632
30,30,KNN,ball_tree,33,uncalibrated,4.82,0.0006811215613068851,0.000669499132755853
30,30,KNN,ball_tree,33,uncalibrated,4.83,1.5031905995130835e-05,9.245753105904255e-06
30,30,KNN,ball_tree,33,uncalibrated,4.84,0.00021281680269727852,0.00020602217805679884
30,30,KNN,ball_tree,33,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,33,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.73,1.639795398937347e-05,1.1505608859416781e-05
30,30,KNN,ball_tree,35,uncalibrated,4.74,0.008821219589916851,0.00639123942259831
30,30,KNN,ball_tree,35,uncalibrated,4.75,0.05054749082696965,0.009338985618653692
30,30,KNN,ball_tree,35,uncalibrated,4.76,0.1276102151119086,0.010851555618007023
30,30,KNN,ball_tree,35,uncalibrated,4.77,0.17777887313309929,0.004968993625568692
30,30,KNN,ball_tree,35,uncalibrated,4.78,0.15005632969900778,0.011705689807303674
30,30,KNN,ball_tree,35,uncalibrated,4.79,0.052569372046901354,0.008956146660064708
30,30,KNN,ball_tree,35,uncalibrated,4.81,0.003465425269995241,0.003256454288304775
30,30,KNN,ball_tree,35,uncalibrated,4.82,0.0006055031675617694,0.000595171065772346
30,30,KNN,ball_tree,35,uncalibrated,4.83,1.3363057656079755e-05,8.219285822309999e-06
30,30,KNN,ball_tree,35,uncalibrated,4.84,0.00018918979439782016,0.00018314951175824807
30,30,KNN,ball_tree,35,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,35,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.73,2.0707737495083595e-05,1.4720562164498129e-05
30,30,KNN,ball_tree,37,uncalibrated,4.74,0.008806511624121622,0.006377913775946429
30,30,KNN,ball_tree,37,uncalibrated,4.75,0.050871836198011146,0.00935122413070947
30,30,KNN,ball_tree,37,uncalibrated,4.76,0.12811743573393464,0.010776563040695176
30,30,KNN,ball_tree,37,uncalibrated,4.77,0.17785590709250235,0.004851549098925638
30,30,KNN,ball_tree,37,uncalibrated,4.78,0.1500208858154261,0.011653036758346058
30,30,KNN,ball_tree,37,uncalibrated,4.79,0.05255387013494216,0.008844471432425486
30,30,KNN,ball_tree,37,uncalibrated,4.81,0.003487558427951847,0.0032964016284662543
30,30,KNN,ball_tree,37,uncalibrated,4.82,0.0006063451907026249,0.0005970945709476461
30,30,KNN,ball_tree,37,uncalibrated,4.83,1.1957447500874292e-05,7.354729826391344e-06
30,30,KNN,ball_tree,37,uncalibrated,4.84,0.0001692896261046944,0.00016388469824971067
30,30,KNN,ball_tree,37,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,37,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.73,1.86383252010318e-05,1.3249473769360904e-05
30,30,KNN,ball_tree,39,uncalibrated,4.74,0.008730434500644504,0.006507342232036675
30,30,KNN,ball_tree,39,uncalibrated,4.75,0.05061551313562208,0.009351960287373949
30,30,KNN,ball_tree,39,uncalibrated,4.76,0.1275208564433978,0.010753522786784367
30,30,KNN,ball_tree,39,uncalibrated,4.77,0.17751458430056058,0.004876992898780659
30,30,KNN,ball_tree,39,uncalibrated,4.78,0.15008947823866137,0.011605531622831275
30,30,KNN,ball_tree,39,uncalibrated,4.79,0.05226652295817231,0.008666447790515895
30,30,KNN,ball_tree,39,uncalibrated,4.81,0.0034056189249644943,0.0032300851747264782
30,30,KNN,ball_tree,39,uncalibrated,4.82,0.0006718793246815656,0.0006635457737253895
30,30,KNN,ball_tree,39,uncalibrated,4.83,1.0762488907756139e-05,6.619740389434421e-06
30,30,KNN,ball_tree,39,uncalibrated,4.84,0.00018041759527544126,0.0001755402944130426
30,30,KNN,ball_tree,39,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,39,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.73,2.1176903845290772e-05,1.2801477682650635e-05
30,30,KNN,ball_tree,41,uncalibrated,4.74,0.008629033003504252,0.006373133275004745
30,30,KNN,ball_tree,41,uncalibrated,4.75,0.05064329454998942,0.009369028430026884
30,30,KNN,ball_tree,41,uncalibrated,4.76,0.127274945543051,0.0107326148755256
30,30,KNN,ball_tree,41,uncalibrated,4.77,0.17695769966861996,0.004852673828211664
30,30,KNN,ball_tree,41,uncalibrated,4.78,0.14982246638820887,0.011814063281718634
30,30,KNN,ball_tree,41,uncalibrated,4.79,0.052478899423767836,0.00868389387704785
30,30,KNN,ball_tree,41,uncalibrated,4.81,0.0034272620396257995,0.0032643195864864604
30,30,KNN,ball_tree,41,uncalibrated,4.82,0.0006079288833079857,0.0006003885317289215
30,30,KNN,ball_tree,41,uncalibrated,4.83,9.738099719629051e-06,5.989663969262212e-06
30,30,KNN,ball_tree,41,uncalibrated,4.84,0.00019082891245074125,0.0001864070687850542
30,30,KNN,ball_tree,41,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,41,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.73,1.9252771965350647e-05,1.1638336389689408e-05
30,30,KNN,ball_tree,43,uncalibrated,4.74,0.008777535260981788,0.006478551679508298
30,30,KNN,ball_tree,43,uncalibrated,4.75,0.05071229898773714,0.009367892518379614
30,30,KNN,ball_tree,43,uncalibrated,4.76,0.1271418767749433,0.010820487551615427
30,30,KNN,ball_tree,43,uncalibrated,4.77,0.17671982508950548,0.004815548427715257
30,30,KNN,ball_tree,43,uncalibrated,4.78,0.1498644860438786,0.011810824653229565
30,30,KNN,ball_tree,43,uncalibrated,4.79,0.05230050286068832,0.008596863803427569
30,30,KNN,ball_tree,43,uncalibrated,4.81,0.0034206679414702677,0.0032688033701935206
30,30,KNN,ball_tree,43,uncalibrated,4.82,0.0006086669301249235,0.0006018093312901025
30,30,KNN,ball_tree,43,uncalibrated,4.83,8.853296716439665e-06,5.445443554532047e-06
30,30,KNN,ball_tree,43,uncalibrated,4.84,0.00017349021191438146,0.00016947013662935436
30,30,KNN,ball_tree,43,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,43,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.73,2.4187521123210306e-05,1.6509897544486237e-05
30,30,KNN,ball_tree,45,uncalibrated,4.74,0.008781223913783245,0.006369376401423126
30,30,KNN,ball_tree,45,uncalibrated,4.75,0.05100352122070222,0.009421278944997044
30,30,KNN,ball_tree,45,uncalibrated,4.76,0.126637636535799,0.01039890807523826
30,30,KNN,ball_tree,45,uncalibrated,4.77,0.17642563255057347,0.005056700893466109
30,30,KNN,ball_tree,45,uncalibrated,4.78,0.14956226507189374,0.011329670093152182
30,30,KNN,ball_tree,45,uncalibrated,4.79,0.05185571694070223,0.008543469589645419
30,30,KNN,ball_tree,45,uncalibrated,4.81,0.003402729554553823,0.003261211256590156
30,30,KNN,ball_tree,45,uncalibrated,4.82,0.0006654667016656299,0.0006592016909836658
30,30,KNN,ball_tree,45,uncalibrated,4.83,8.083825001825362e-06,4.972160559175181e-06
30,30,KNN,ball_tree,45,uncalibrated,4.84,0.00015841155645911084,0.00015474088030996351
30,30,KNN,ball_tree,45,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,45,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.73,3.331510298818875e-05,2.4935004084869288e-05
30,30,KNN,ball_tree,47,uncalibrated,4.74,0.008772353988369798,0.006359727663519322
30,30,KNN,ball_tree,47,uncalibrated,4.75,0.05106136350974678,0.009383539201486126
30,30,KNN,ball_tree,47,uncalibrated,4.76,0.12647739420139603,0.010298225521041373
30,30,KNN,ball_tree,47,uncalibrated,4.77,0.17637680158764227,0.005090570298456362
30,30,KNN,ball_tree,47,uncalibrated,4.78,0.14957827338654545,0.011430846959913574
30,30,KNN,ball_tree,47,uncalibrated,4.79,0.05193884716638975,0.008451696320278035
30,30,KNN,ball_tree,47,uncalibrated,4.81,0.00328055629159009,0.003149206321969497
30,30,KNN,ball_tree,47,uncalibrated,4.82,0.0006100362475658043,0.0006042930847632066
30,30,KNN,ball_tree,47,uncalibrated,4.83,8.028839920985077e-06,5.232670364754546e-06
30,30,KNN,ball_tree,47,uncalibrated,4.84,0.00016788692457429116,0.0001645167286911631
30,30,KNN,ball_tree,47,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,47,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.73,5.0178738523896504e-05,3.68603782788465e-05
30,30,KNN,ball_tree,49,uncalibrated,4.74,0.008825636508160931,0.006381566288338101
30,30,KNN,ball_tree,49,uncalibrated,4.75,0.05120917384107877,0.009382330698496512
30,30,KNN,ball_tree,49,uncalibrated,4.76,0.1265117359900873,0.010379132518413674
30,30,KNN,ball_tree,49,uncalibrated,4.77,0.17556172677864143,0.0049391267285411695
30,30,KNN,ball_tree,49,uncalibrated,4.78,0.14907866114080037,0.011291549110464776
30,30,KNN,ball_tree,49,uncalibrated,4.79,0.052013735404516655,0.008449179521834762
30,30,KNN,ball_tree,49,uncalibrated,4.81,0.003271323080389851,0.00314789369968844
30,30,KNN,ball_tree,49,uncalibrated,4.82,0.000562165903545821,0.000555837482005302
30,30,KNN,ball_tree,49,uncalibrated,4.83,7.386800243838363e-06,4.814231085273983e-06
30,30,KNN,ball_tree,49,uncalibrated,4.84,0.00020081281587332387,0.000197705064961667
30,30,KNN,ball_tree,49,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,49,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.73,4.752675948973365e-05,3.3980221044215575e-05
30,30,KNN,ball_tree,51,uncalibrated,4.74,0.008849350913225217,0.006406559782331118
30,30,KNN,ball_tree,51,uncalibrated,4.75,0.051382020539987326,0.00942070499315481
30,30,KNN,ball_tree,51,uncalibrated,4.76,0.12640379215953182,0.010270382254436229
30,30,KNN,ball_tree,51,uncalibrated,4.77,0.17538974985121025,0.004911313426342532
30,30,KNN,ball_tree,51,uncalibrated,4.78,0.1486449940786822,0.01141090662479885
30,30,KNN,ball_tree,51,uncalibrated,4.79,0.051932123452978055,0.00834939310194175
30,30,KNN,ball_tree,51,uncalibrated,4.81,0.003257171188654394,0.0031414175771808887
30,30,KNN,ball_tree,51,uncalibrated,4.82,0.0005645504291939716,0.000558707543528662
30,30,KNN,ball_tree,51,uncalibrated,4.83,6.818803300828782e-06,4.444047995287509e-06
30,30,KNN,ball_tree,51,uncalibrated,4.84,0.00020890507915577412,0.00020603388674603052
30,30,KNN,ball_tree,51,uncalibrated,4.85,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.86,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.87,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.88,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.9,0.0,0.0
30,30,KNN,ball_tree,51,uncalibrated,4.93,0.0,0.0
30,30,KNN,ball_tree,61,uncalibrated,4.67,0.0,0.0
30,30,KNN,ball_tree,61,uncalibrated,4.7,0.0,0.0
30,30,KNN,ball_tree,61,uncalibrated,4.72,0.0,0.0
30,30,KNN,ball_tree,61,uncalibrated,4.73,3.670550873814812e-05,2.388748228128381e-05
30,30,KNN,ball_tree,61,uncalibrated,4.74,0.009111381549947756,0.006363636305783272
30,30,KNN,ball_tree,61,uncalibrated,4.75,0.051596136685889665,0.009316959858943001
30,30,KNN,ball_tree,61,uncalibrated,4.76,0.1267470905777932,0.010055599864926861
30,30,KNN,ball_tree,61,uncalibrated,4.77,0.1740767689458439,0.004992137449409303
30,30,KNN,ball_tree,61,uncalibrated,4.78,0.14756256301183465,0.011097243602501833
