feature_set,n_features,model,algorithm,n_neighbors,calibration,K0,mean,mean_err
30,30,KNN,auto,37,uncalibrated,4.78,0.7235923423423424,0.02384984749843636
30,30,KNN,auto,37,uncalibrated,4.79,0.9116824735485993,0.012327599304010195
30,30,KNN,auto,37,uncalibrated,4.81,0.9938621827934806,0.004693624922632644
30,30,KNN,auto,37,uncalibrated,4.82,0.9985667485667267,0.0012357921009874169
30,30,KNN,auto,37,uncalibrated,4.83,0.9997318747318746,0.0001745905254837515
30,30,KNN,auto,37,uncalibrated,4.84,0.9993857493857494,0.0006142506142506332
30,30,KNN,auto,37,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,37,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,37,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,37,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,37,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,37,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,39,uncalibrated,4.73,0.0005180005180005074,0.0002693643352677146
30,30,KNN,auto,39,uncalibrated,4.74,0.014500871296987804,0.008526263380632313
30,30,KNN,auto,39,uncalibrated,4.75,0.07744484197972806,0.012547612483845417
30,30,KNN,auto,39,uncalibrated,4.76,0.2296719796719798,0.024324294160457796
30,30,KNN,auto,39,uncalibrated,4.77,0.5021367521367623,0.02007826679583921
30,30,KNN,auto,39,uncalibrated,4.78,0.7241987179487184,0.02383099375524052
30,30,KNN,auto,39,uncalibrated,4.79,0.9117907109793502,0.012197041988760185
30,30,KNN,auto,39,uncalibrated,4.81,0.9939322763750245,0.004697592483852042
30,30,KNN,auto,39,uncalibrated,4.82,0.9985107485107485,0.001301032790851576
30,30,KNN,auto,39,uncalibrated,4.83,0.9997456247456248,0.00016563716520236546
30,30,KNN,auto,39,uncalibrated,4.84,0.9993724224493455,0.0006275775506544568
30,30,KNN,auto,39,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,39,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,41,uncalibrated,4.73,0.0005003126954346467,0.00026899078383497895
30,30,KNN,auto,41,uncalibrated,4.74,0.014563106796116505,0.008406346199384324
30,30,KNN,auto,41,uncalibrated,4.75,0.07770845150312086,0.01255037353124327
30,30,KNN,auto,41,uncalibrated,4.76,0.2302241265655899,0.024225444957152283
30,30,KNN,auto,41,uncalibrated,4.77,0.5029504327301543,0.020064032493402696
30,30,KNN,auto,41,uncalibrated,4.78,0.7239329268292684,0.02401320118180549
30,30,KNN,auto,41,uncalibrated,4.79,0.9114431306584889,0.012292985590898267
30,30,KNN,auto,41,uncalibrated,4.81,0.9939489852913794,0.004654626698938735
30,30,KNN,auto,41,uncalibrated,4.82,0.9985833949248801,0.0012375677766636197
30,30,KNN,auto,41,uncalibrated,4.83,0.9997580332946192,0.00015755730348531442
30,30,KNN,auto,41,uncalibrated,4.84,0.9993603957018591,0.0006396042981409167
30,30,KNN,auto,41,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,41,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,43,uncalibrated,4.73,0.00047704233750745314,0.0002564795845868403
30,30,KNN,auto,43,uncalibrated,4.74,0.014958229848724313,0.008410476405509144
30,30,KNN,auto,43,uncalibrated,4.75,0.078082747431045,0.012590049924056046
30,30,KNN,auto,43,uncalibrated,4.76,0.2309868007542426,0.02449827523176462
30,30,KNN,auto,43,uncalibrated,4.77,0.5030632658164541,0.02001489852559552
30,30,KNN,auto,43,uncalibrated,4.78,0.7236434108527131,0.024087465978524732
30,30,KNN,auto,43,uncalibrated,4.79,0.9115052596820605,0.012194393400000237
30,30,KNN,auto,43,uncalibrated,4.81,0.9939641398899346,0.004704420379904151
30,30,KNN,auto,43,uncalibrated,4.82,0.9985905567300808,0.0012383886640635262
30,30,KNN,auto,43,uncalibrated,4.83,0.9997692875599853,0.0001502290568115104
30,30,KNN,auto,43,uncalibrated,4.84,0.9993901447389824,0.000609855261018033
30,30,KNN,auto,43,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,43,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,45,uncalibrated,4.73,0.0005128205128205128,0.00029516182845052335
30,30,KNN,auto,45,uncalibrated,4.74,0.014994606256742173,0.008306364617044228
30,30,KNN,auto,45,uncalibrated,4.75,0.07829457364341084,0.012635453761330214
30,30,KNN,auto,45,uncalibrated,4.76,0.23128128128128123,0.023948255978460228
30,30,KNN,auto,45,uncalibrated,4.77,0.5033452807646254,0.01998200217720958
30,30,KNN,auto,45,uncalibrated,4.78,0.724212962962963,0.024111601211570872
30,30,KNN,auto,45,uncalibrated,4.79,0.9118773946360135,0.012131497818232573
30,30,KNN,auto,45,uncalibrated,4.81,0.994020356234097,0.004707379134860135
30,30,KNN,auto,45,uncalibrated,4.82,0.9985409652076646,0.0012950093703809635
30,30,KNN,auto,45,uncalibrated,4.83,0.9997795414462082,0.00014355220984204134
30,30,KNN,auto,45,uncalibrated,4.84,0.9994172494172493,0.0005827505827506463
30,30,KNN,auto,45,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,45,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,47,uncalibrated,4.73,0.0005731069560856688,0.00033272477985547177
30,30,KNN,auto,47,uncalibrated,4.74,0.01497624457756662,0.0083660400743648
30,30,KNN,auto,47,uncalibrated,4.75,0.07879762493814825,0.012647072715451183
30,30,KNN,auto,47,uncalibrated,4.76,0.23150277937511993,0.024301148047563257
30,30,KNN,auto,47,uncalibrated,4.77,0.5040036604896008,0.020022639573020872
30,30,KNN,auto,47,uncalibrated,4.78,0.7245124113475174,0.023878133717142095
30,30,KNN,auto,47,uncalibrated,4.79,0.9117431271848432,0.012125048817032023
30,30,KNN,auto,47,uncalibrated,4.81,0.9941529965892482,0.0046288777001786685
30,30,KNN,auto,47,uncalibrated,4.82,0.9986030517945412,0.0012399025886626952
30,30,KNN,auto,47,uncalibrated,4.83,0.9997318076166563,0.00016321668678264713
30,30,KNN,auto,47,uncalibrated,4.84,0.9994048504686801,0.0005951495313197275
30,30,KNN,auto,47,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,47,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,49,uncalibrated,4.73,0.0006360985952822688,0.00041940186471990426
30,30,KNN,auto,49,uncalibrated,4.74,0.015058450564691895,0.008321775312066574
30,30,KNN,auto,49,uncalibrated,4.75,0.07908163265306123,0.012654197599524018
30,30,KNN,auto,49,uncalibrated,4.76,0.23221180364037508,0.024368596360817257
30,30,KNN,auto,49,uncalibrated,4.77,0.5044985736229872,0.01993499838154293
30,30,KNN,auto,49,uncalibrated,4.78,0.7249574829931973,0.02422363942095709
30,30,KNN,auto,49,uncalibrated,4.79,0.9119509872914683,0.012165315457639714
30,30,KNN,auto,49,uncalibrated,4.81,0.9941969154073842,0.004634678298800432
30,30,KNN,auto,49,uncalibrated,4.82,0.9986085343228309,0.0011898183232754444
30,30,KNN,auto,49,uncalibrated,4.83,0.9997427542445587,0.00015655478119969873
30,30,KNN,auto,49,uncalibrated,4.84,0.9993577850720711,0.0006422149279291522
30,30,KNN,auto,49,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,49,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,51,uncalibrated,4.73,0.00065359477124183,0.0003985293095556934
30,30,KNN,auto,51,uncalibrated,4.74,0.015039025318865407,0.008376166000380734
30,30,KNN,auto,51,uncalibrated,4.75,0.07911536707706457,0.012692467979003573
30,30,KNN,auto,51,uncalibrated,4.76,0.23255608549726184,0.024375198315927195
30,30,KNN,auto,51,uncalibrated,4.77,0.5050073792958145,0.019898310891726407
30,30,KNN,auto,51,uncalibrated,4.78,0.7250408496732029,0.02443874730817895
30,30,KNN,auto,51,uncalibrated,4.79,0.9121823171459253,0.012185964360304393
30,30,KNN,auto,51,uncalibrated,4.81,0.9942748091603053,0.004602604400538779
30,30,KNN,auto,51,uncalibrated,4.82,0.9986135868488591,0.0011924102802414167
30,30,KNN,auto,51,uncalibrated,4.83,0.9997528423133922,0.00015041537801547617
30,30,KNN,auto,51,uncalibrated,4.84,0.999348690525161,0.0006513094748388792
30,30,KNN,auto,51,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,51,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,61,uncalibrated,4.73,0.0007945801271328204,0.0003525883759881159
30,30,KNN,auto,61,uncalibrated,4.74,0.01551806461881267,0.008355880948591438
30,30,KNN,auto,61,uncalibrated,4.75,0.08034693099504385,0.012735397010268523
30,30,KNN,auto,61,uncalibrated,4.76,0.23515728843597697,0.024778296162007832
30,30,KNN,auto,61,uncalibrated,4.77,0.5058610964216463,0.01989818749564012
30,30,KNN,auto,61,uncalibrated,4.78,0.7260587431693986,0.024149845911645262
30,30,KNN,auto,61,uncalibrated,4.79,0.9132776909520167,0.012036135578798051
30,30,KNN,auto,61,uncalibrated,4.81,0.9944938055312227,0.0045050682017270804
30,30,KNN,auto,61,uncalibrated,4.82,0.9987994701109455,0.0010381281753016397
30,30,KNN,auto,61,uncalibrated,4.83,0.9997933599669376,0.00012575711932426815
30,30,KNN,auto,61,uncalibrated,4.84,0.9994268027054912,0.000573197294508776
30,30,KNN,auto,61,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,61,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.72,0.0,0.0
30,30,KNN,auto,81,uncalibrated,4.73,0.0008503401360544165,0.00040516126008656477
30,30,KNN,auto,81,uncalibrated,4.74,0.015492029246074557,0.008000719165767708
30,30,KNN,auto,81,uncalibrated,4.75,0.08125179443008781,0.012668101695344365
30,30,KNN,auto,81,uncalibrated,4.76,0.23921143365587816,0.025638692969699717
30,30,KNN,auto,81,uncalibrated,4.77,0.5085955130757998,0.01962341570539074
30,30,KNN,auto,81,uncalibrated,4.78,0.7276748971193415,0.023459046169755225
30,30,KNN,auto,81,uncalibrated,4.79,0.9131044499536723,0.011979175139593828
30,30,KNN,auto,81,uncalibrated,4.81,0.9942983696164358,0.004806333050607903
30,30,KNN,auto,81,uncalibrated,4.82,0.9989088415014342,0.0009372278304155323
30,30,KNN,auto,81,uncalibrated,4.83,0.9997925095964313,0.00012928793075453972
30,30,KNN,auto,81,uncalibrated,4.84,0.9993524993524996,0.0006475006475005762
30,30,KNN,auto,81,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,81,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,101,uncalibrated,4.72,2.912055911473523e-05,2.9120559114735005e-05
30,30,KNN,auto,101,uncalibrated,4.73,0.0009345322287330826,0.0004442579081465413
30,30,KNN,auto,101,uncalibrated,4.74,0.016245313851773528,0.008218783043352877
30,30,KNN,auto,101,uncalibrated,4.75,0.08300713792309346,0.012690785335251514
30,30,KNN,auto,101,uncalibrated,4.76,0.2411693872089911,0.025614732262702646
30,30,KNN,auto,101,uncalibrated,4.77,0.5105929947833493,0.019619508701413983
30,30,KNN,auto,101,uncalibrated,4.78,0.7278671617161716,0.02364883218841321
30,30,KNN,auto,101,uncalibrated,4.79,0.9131203181170044,0.011848633845136725
30,30,KNN,auto,101,uncalibrated,4.81,0.9943881792759433,0.004742649837502888
30,30,KNN,auto,101,uncalibrated,4.82,0.9988998899890207,0.000976006386941928
30,30,KNN,auto,101,uncalibrated,4.83,0.9998127964056945,0.00011682615095159913
30,30,KNN,auto,101,uncalibrated,4.84,0.9993941701862492,0.0006058298137506246
30,30,KNN,auto,101,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,101,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,151,uncalibrated,4.72,3.895597974289053e-05,2.7381582019265605e-05
30,30,KNN,auto,151,uncalibrated,4.73,0.0013346398161913876,0.0005540628322237061
30,30,KNN,auto,151,uncalibrated,4.74,0.01744036520285475,0.008245997556741467
30,30,KNN,auto,151,uncalibrated,4.75,0.0854574156784241,0.012712090544843915
30,30,KNN,auto,151,uncalibrated,4.76,0.24407851560169447,0.025483337837148005
30,30,KNN,auto,151,uncalibrated,4.77,0.5143131809442529,0.019500098447935453
30,30,KNN,auto,151,uncalibrated,4.78,0.7276903973509937,0.023560612213830975
30,30,KNN,auto,151,uncalibrated,4.79,0.9133027954273758,0.011876729059732333
30,30,KNN,auto,151,uncalibrated,4.81,0.9941737020373085,0.004941610636469251
30,30,KNN,auto,151,uncalibrated,4.82,0.9988795237139607,0.001003977423204136
30,30,KNN,auto,151,uncalibrated,4.83,0.9998469586510137,9.929856828687694e-05
30,30,KNN,auto,151,uncalibrated,4.84,0.999328486083453,0.0006483582642523023
30,30,KNN,auto,151,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,151,uncalibrated,4.93,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.67,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.7,0.0,0.0
30,30,KNN,auto,201,uncalibrated,4.72,2.92654375182909e-05,2.057024320850302e-05
30,30,KNN,auto,201,uncalibrated,4.73,0.00143415575185298,0.0005998732002282706
30,30,KNN,auto,201,uncalibrated,4.74,0.018040863642950298,0.008452881224943245
30,30,KNN,auto,201,uncalibrated,4.75,0.08676096262871806,0.012637090030478165
30,30,KNN,auto,201,uncalibrated,4.76,0.24578683160772727,0.02567651930638129
30,30,KNN,auto,201,uncalibrated,4.77,0.5155539506767239,0.01933802425350468
30,30,KNN,auto,201,uncalibrated,4.78,0.7272284411276948,0.023546302567805478
30,30,KNN,auto,201,uncalibrated,4.79,0.9120523144924464,0.011966298130937868
30,30,KNN,auto,201,uncalibrated,4.81,0.9940279518438342,0.0050225969389691705
30,30,KNN,auto,201,uncalibrated,4.82,0.9989069802503073,0.0009804367597721654
30,30,KNN,auto,201,uncalibrated,4.83,0.9998124457079681,0.00013713618405434983
30,30,KNN,auto,201,uncalibrated,4.84,0.9993302717183312,0.0006523327418849201
30,30,KNN,auto,201,uncalibrated,4.85,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.86,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.87,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.88,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.9,1.0,0.0
30,30,KNN,auto,201,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.74,0.009708737864077669,0.009708737864077669
30,30,KNN,kd_tree,1,uncalibrated,4.75,0.05813953488372152,0.01286200741290632
30,30,KNN,kd_tree,1,uncalibrated,4.76,0.18876404494382035,0.027613945454931472
30,30,KNN,kd_tree,1,uncalibrated,4.77,0.421978021978022,0.022896336852763252
30,30,KNN,kd_tree,1,uncalibrated,4.78,0.6791666666666683,0.022507163762565074
30,30,KNN,kd_tree,1,uncalibrated,4.79,0.8695652173913043,0.015809727702370414
30,30,KNN,kd_tree,1,uncalibrated,4.81,0.9923371647509581,0.007662835249042136
30,30,KNN,kd_tree,1,uncalibrated,4.82,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.83,0.9976470588235201,0.00235294117647058
30,30,KNN,kd_tree,1,uncalibrated,4.84,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,1,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.74,0.010517799352750809,0.005663430420711974
30,30,KNN,kd_tree,3,uncalibrated,4.75,0.06589147286821823,0.01186675202716096
30,30,KNN,kd_tree,3,uncalibrated,4.76,0.20074906367041198,0.022428172167160837
30,30,KNN,kd_tree,3,uncalibrated,4.77,0.461469534050169,0.020605507435953494
30,30,KNN,kd_tree,3,uncalibrated,4.78,0.7006944444444444,0.02469919339413712
30,30,KNN,kd_tree,3,uncalibrated,4.79,0.8902356902356905,0.013417413363751657
30,30,KNN,kd_tree,3,uncalibrated,4.81,0.9930025445292618,0.006997455470737934
30,30,KNN,kd_tree,3,uncalibrated,4.82,0.9974747474747366,0.0018745138610051454
30,30,KNN,kd_tree,3,uncalibrated,4.83,0.9992156862745284,0.0007843137254903032
30,30,KNN,kd_tree,3,uncalibrated,4.84,0.9993815708101477,0.0006184291898577788
30,30,KNN,kd_tree,3,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,3,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.74,0.012135922330097085,0.008252427184466019
30,30,KNN,kd_tree,5,uncalibrated,4.75,0.06569767441860465,0.011848959038908452
30,30,KNN,kd_tree,5,uncalibrated,4.76,0.20584269662921337,0.02355373509798452
30,30,KNN,kd_tree,5,uncalibrated,4.77,0.4720430107526984,0.01986781889567799
30,30,KNN,kd_tree,5,uncalibrated,4.78,0.7083333333333334,0.023833916076791764
30,30,KNN,kd_tree,5,uncalibrated,4.79,0.9006085192697769,0.012120418047811162
30,30,KNN,kd_tree,5,uncalibrated,4.81,0.9942748091603053,0.005725190839694638
30,30,KNN,kd_tree,5,uncalibrated,4.82,0.9984848484848158,0.0011247083166033513
30,30,KNN,kd_tree,5,uncalibrated,4.83,0.9995294117647152,0.00047058823529405017
30,30,KNN,kd_tree,5,uncalibrated,4.84,0.9996289424860799,0.00037105751391475433
30,30,KNN,kd_tree,5,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,5,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.74,0.01352288488210818,0.009361997226074897
30,30,KNN,kd_tree,7,uncalibrated,4.75,0.06602990033222828,0.011969171367050441
30,30,KNN,kd_tree,7,uncalibrated,4.76,0.20738362760834658,0.023296054647225315
30,30,KNN,kd_tree,7,uncalibrated,4.77,0.47580645161290325,0.019907211056589717
30,30,KNN,kd_tree,7,uncalibrated,4.78,0.7125,0.023702637063822515
30,30,KNN,kd_tree,7,uncalibrated,4.79,0.8985776128633198,0.012115531338277597
30,30,KNN,kd_tree,7,uncalibrated,4.81,0.9940021810250819,0.005452562704471142
30,30,KNN,kd_tree,7,uncalibrated,4.82,0.9982435597189695,0.001393721395109999
30,30,KNN,kd_tree,7,uncalibrated,4.83,0.9996638655462092,0.0003361344537814801
30,30,KNN,kd_tree,7,uncalibrated,4.84,0.9994699178372902,0.0005300821627351495
30,30,KNN,kd_tree,7,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,7,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.74,0.013484358144552318,0.009169363538295576
30,30,KNN,kd_tree,9,uncalibrated,4.75,0.06912144702842732,0.012206115162593992
30,30,KNN,kd_tree,9,uncalibrated,4.76,0.21023720349563044,0.023557493375711135
30,30,KNN,kd_tree,9,uncalibrated,4.77,0.4784946236559242,0.02006488879961329
30,30,KNN,kd_tree,9,uncalibrated,4.78,0.7125,0.02371979343972126
30,30,KNN,kd_tree,9,uncalibrated,4.79,0.9044399368942979,0.011897872650776272
30,30,KNN,kd_tree,9,uncalibrated,4.81,0.993638676844784,0.005513146734520691
30,30,KNN,kd_tree,9,uncalibrated,4.82,0.9984061930783239,0.001307960529721799
30,30,KNN,kd_tree,9,uncalibrated,4.83,0.9994771241830251,0.0003675216786586373
30,30,KNN,kd_tree,9,uncalibrated,4.84,0.9995877138734114,0.00041228612657175865
30,30,KNN,kd_tree,9,uncalibrated,4.85,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.86,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.87,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.88,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.9,1.0,0.0
30,30,KNN,kd_tree,9,uncalibrated,4.93,1.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.67,0.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.7,0.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.72,0.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.73,0.0,0.0
30,30,KNN,kd_tree,11,uncalibrated,4.74,0.012797881729920564,0.0088261253309797
30,30,KNN,kd_tree,11,uncalibrated,4.75,0.0697674418604663,0.012295693858882914
30,30,KNN,kd_tree,11,uncalibrated,4.76,0.21450459652706821,0.0232926542410447
30,30,KNN,kd_tree,11,uncalibrated,4.77,0.48289345063537586,0.01984476704574248
30,30,KNN,kd_tree,11,uncalibrated,4.78,0.7143939393939394,0.023413462701835388
30,30,KNN,kd_tree,11,uncalibrated,4.79,0.9057717130739443,0.011974632561352871
